MatchtypeId,CompName,date,matchid,battingclubid,overs,Phase3idStar,Phase3idStarPhrase,Phase4id,Phase4idPhrase,batruns,0s,1s,2s,3s,4s,6s,StrikerName,PaceorSpin,BowlingTypeGroup,Batwkts,LengthX,LengthY,HeightX,HeightY,StrikerBattingType,WWregion63,StrikerBattingType
3,AusvsNZ,18-06-2021,10213,2,9.1,2,7 to 15,2,7 to 10,1,,1,0,0,0,0,Mitchell Marsh,2,4,0,107,616,248,337,1,15,1
3,AusvsNZ,18-06-2021,10213,2,9.2,2,7 to 15,2,7 to 10,2,,0,1,0,0,0,David Warner,2,4,0,303,487,372,364,2,19,2
3,AusvsNZ,18-06-2021,10213,2,9.3,2,7 to 15,2,7 to 10,1,,1,0,0,0,0,David Warner,2,4,0,225,582,327,324,2,8,2
3,AusvsNZ,18-06-2021,10213,2,9.4,2,7 to 15,2,7 to 10,0,1,0,0,0,0,0,Mitchell Marsh,2,4,0,104,453,250,371,1,22,1
3,AusvsNZ,18-06-2021,10213,2,9.5,2,7 to 15,2,7 to 10,0,1,0,0,0,0,0,Mitchell Marsh,2,4,0,115,548,272,362,1,9,1
3,AusvsNZ,18-06-2021,10213,2,9.6,2,7 to 15,2,7 to 10,1,,1,0,0,0,0,Mitchell Marsh,2,4,0,91,603,251,329,1,19,1
3,AusvsNZ,18-06-2021,10213,2,10.1,2,7 to 15,3,11 to 16,6,,0,0,0,0,1,Mitchell Marsh,1,1,0,123,909,327,283,1,20,1
3,AusvsNZ,18-06-2021,10213,2,10.2,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Mitchell Marsh,1,1,0,115,739,268,328,1,22,1
3,AusvsNZ,18-06-2021,10213,2,10.3,2,7 to 15,3,11 to 16,1,,1,0,0,0,0,Mitchell Marsh,1,1,0,131,889,268,310,1,20,1
3,AusvsNZ,18-06-2021,10213,2,10.4,2,7 to 15,3,11 to 16,6,,0,0,0,0,1,David Warner,1,1,0,145,773,310,335,2,8,2
3,AusvsNZ,18-06-2021,10213,2,10.5,2,7 to 15,3,11 to 16,1,,1,0,0,0,0,David Warner,1,1,0,175,794,296,334,2,22,2
3,AusvsNZ,18-06-2021,10213,2,10.6,2,7 to 15,3,11 to 16,1,,1,0,0,0,0,Mitchell Marsh,1,1,0,123,834,270,314,1,22,1
3,AusvsNZ,18-06-2021,10213,2,11.1,2,7 to 15,3,11 to 16,1,,1,0,0,0,0,Mitchell Marsh,2,4,0,108,618,253,331,1,18,1
3,AusvsNZ,18-06-2021,10213,2,11.2,2,7 to 15,3,11 to 16,1,,1,0,0,0,0,David Warner,2,4,0,260,609,332,325,2,19,2
3,AusvsNZ,18-06-2021,10213,2,11.3,2,7 to 15,3,11 to 16,1,,1,0,0,0,0,Mitchell Marsh,2,4,0,178,715,307,335,1,21,1
3,AusvsNZ,18-06-2021,10213,2,11.4,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,David Warner,2,4,0,193,541,283,381,2,22,2
3,AusvsNZ,18-06-2021,10213,2,11.5,2,7 to 15,3,11 to 16,4,,0,0,0,1,0,Mitchell Marsh,2,4,0,172,684,277,317,1,19,1
3,AusvsNZ,18-06-2021,10213,2,11.6,2,7 to 15,3,11 to 16,1,,1,0,0,0,0,Mitchell Marsh,2,4,0,86,630,233,330,1,21,1
3,AusvsNZ,18-06-2021,10213,2,12.1,2,7 to 15,3,11 to 16,1,,1,0,0,0,0,Mitchell Marsh,1,2,0,201,725,292,334,1,19,1
3,AusvsNZ,18-06-2021,10213,2,12.2,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,David Warner,1,2,1,220,725,312,326,2,19,2
3,AusvsNZ,18-06-2021,10213,2,12.3,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Glenn Maxwell,1,2,0,187,857,275,282,1,14,1
3,AusvsNZ,18-06-2021,10213,2,12.4,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Glenn Maxwell,1,2,0,207,1077,287,251,1,20,1
3,AusvsNZ,18-06-2021,10213,2,12.5,2,7 to 15,3,11 to 16,1,,1,0,0,0,0,Glenn Maxwell,1,2,0,177,814,275,320,1,11,1
3,AusvsNZ,18-06-2021,10213,2,12.6,2,7 to 15,3,11 to 16,1,,1,0,0,0,0,Mitchell Marsh,1,2,0,171,596,298,363,1,20,1
3,AusvsNZ,18-06-2021,10213,2,13.1,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Mitchell Marsh,2,5,0,63,623,189,335,1,1,1
3,AusvsNZ,18-06-2021,10213,2,13.1,2,7 to 15,3,11 to 16,6,,0,0,0,0,1,Mitchell Marsh,2,5,0,77,459,215,375,1,19,1
3,AusvsNZ,18-06-2021,10213,2,13.2,2,7 to 15,3,11 to 16,2,,0,1,0,0,0,Mitchell Marsh,2,5,0,186,652,310,328,1,23,1
3,AusvsNZ,18-06-2021,10213,2,13.3,2,7 to 15,3,11 to 16,4,,0,0,0,1,0,Mitchell Marsh,2,5,0,123,807,250,317,1,20,1
3,AusvsNZ,18-06-2021,10213,2,13.4,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Mitchell Marsh,2,5,0,48,405,184,361,1,22,1
3,AusvsNZ,18-06-2021,10213,2,13.4,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Mitchell Marsh,2,5,0,101,630,254,338,1,22,1
3,AusvsNZ,18-06-2021,10213,2,13.5,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Mitchell Marsh,2,5,0,59,548,187,342,1,1,1
3,AusvsNZ,18-06-2021,10213,2,13.5,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Mitchell Marsh,2,5,0,72,329,192,377,1,22,1
3,AusvsNZ,18-06-2021,10213,2,13.6,2,7 to 15,3,11 to 16,1,,1,0,0,0,0,Mitchell Marsh,2,5,0,97,618,214,333,1,11,1
3,AusvsNZ,18-06-2021,10213,2,14.1,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Mitchell Marsh,1,1,0,128,807,293,315,1,7,1
3,AusvsNZ,18-06-2021,10213,2,14.2,2,7 to 15,3,11 to 16,1,,1,0,0,0,0,Mitchell Marsh,1,1,0,141,891,320,279,1,23,1
3,AusvsNZ,18-06-2021,10213,2,14.3,2,7 to 15,3,11 to 16,4,,0,0,0,1,0,Glenn Maxwell,1,1,0,145,1100,321,269,1,8,1
3,AusvsNZ,18-06-2021,10213,2,14.4,2,7 to 15,3,11 to 16,4,,0,0,0,1,0,Glenn Maxwell,1,1,0,118,909,301,267,1,19,1
3,AusvsNZ,18-06-2021,10213,2,14.5,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Glenn Maxwell,1,1,0,89,887,270,272,1,20,1
3,AusvsNZ,18-06-2021,10213,2,14.6,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Glenn Maxwell,1,1,0,102,1126,320,225,1,22,1
3,AusvsNZ,18-06-2021,10213,2,14.6,2,7 to 15,3,11 to 16,1,,1,0,0,0,0,Glenn Maxwell,1,1,0,105,882,262,286,1,8,1
3,AusvsNZ,18-06-2021,10213,2,15.1,2,7 to 15,3,11 to 16,4,,0,0,0,1,0,Glenn Maxwell,1,1,0,148,821,342,328,1,18,1
3,AusvsNZ,18-06-2021,10213,2,15.2,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Glenn Maxwell,1,1,0,169,862,347,331,1,9,1
3,AusvsNZ,18-06-2021,10213,2,15.2,2,7 to 15,3,11 to 16,6,,0,0,0,0,1,Glenn Maxwell,1,1,0,123,971,318,254,1,22,1
3,AusvsNZ,18-06-2021,10213,2,15.3,2,7 to 15,3,11 to 16,1,,1,0,0,0,0,Glenn Maxwell,1,1,0,135,931,308,284,1,11,1
3,AusvsNZ,18-06-2021,10213,2,15.4,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Mitchell Marsh,1,1,0,180,740,334,330,1,8,1
3,AusvsNZ,18-06-2021,10213,2,15.5,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Mitchell Marsh,1,1,0,171,807,308,323,1,15,1
3,AusvsNZ,18-06-2021,10213,2,15.6,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Glenn Maxwell,1,1,0,82,740,220,325,1,8,1
3,AusvsNZ,18-06-2021,10213,2,16.1,3,16 to 20,4,17 to 20,2,,0,1,0,0,0,Mitchell Marsh,1,2,0,177,405,300,381,1,20,1
3,AusvsNZ,18-06-2021,10213,2,16.2,3,16 to 20,4,17 to 20,4,,0,0,0,1,0,Mitchell Marsh,1,2,0,217,1059,251,270,1,20,1
3,AusvsNZ,18-06-2021,10213,2,16.3,3,16 to 20,4,17 to 20,1,,1,0,0,0,0,Mitchell Marsh,1,2,0,199,275,299,371,1,22,1
3,AusvsNZ,18-06-2021,10213,2,16.4,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Glenn Maxwell,1,2,0,237,1082,294,240,1,18,1
3,AusvsNZ,18-06-2021,10213,2,16.5,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Glenn Maxwell,1,2,0,242,794,337,331,1,21,1
3,AusvsNZ,18-06-2021,10213,2,16.5,3,16 to 20,4,17 to 20,1,,1,0,0,0,0,Glenn Maxwell,1,2,0,196,909,291,297,1,8,1
3,AusvsNZ,18-06-2021,10213,2,16.6,3,16 to 20,4,17 to 20,1,,1,0,0,0,0,Mitchell Marsh,1,2,0,201,616,300,362,1,1,1
3,AusvsNZ,18-06-2021,10213,2,17.1,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Mitchell Marsh,1,1,0,90,794,252,337,1,9,1
3,AusvsNZ,18-06-2021,10213,2,17.2,3,16 to 20,4,17 to 20,1,,1,0,0,0,0,Mitchell Marsh,1,1,0,91,521,257,368,1,15,1
3,AusvsNZ,18-06-2021,10213,2,17.3,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Glenn Maxwell,1,1,0,121,945,253,280,1,20,1
3,AusvsNZ,18-06-2021,10213,2,17.4,3,16 to 20,4,17 to 20,0,1,0,0,0,0,0,Glenn Maxwell,1,1,0,91,787,263,290,1,11,1
3,AusvsNZ,18-06-2021,10213,2,17.5,3,16 to 20,4,17 to 20,1,,1,0,0,0,0,Glenn Maxwell,1,1,0,174,31,309,361,1,8,1
3,AusvsNZ,18-06-2021,10213,2,17.6,3,16 to 20,4,17 to 20,1,,1,0,0,0,0,Mitchell Marsh,1,1,0,99,446,255,382,1,4,1
3,AusvsNZ,18-06-2021,10213,2,18.1,3,16 to 20,4,17 to 20,4,,0,0,0,1,0,Mitchell Marsh,1,1,0,98,841,250,301,1,19,1
3,AusvsNZ,18-06-2021,10213,2,18.2,3,16 to 20,4,17 to 20,1,,1,0,0,0,0,Mitchell Marsh,1,1,0,128,903,293,293,1,22,1
3,AusvsNZ,18-06-2021,10213,2,18.3,3,16 to 20,4,17 to 20,1,,1,0,0,0,0,Glenn Maxwell,1,1,0,127,735,269,325,1,18,1
3,AusvsNZ,18-06-2021,10213,2,18.4,3,16 to 20,4,17 to 20,1,,1,0,0,0,0,Mitchell Marsh,1,1,0,75,642,217,359,1,22,1
3,AusvsNZ,18-06-2021,10213,2,18.5,3,16 to 20,4,17 to 20,4,,0,0,0,1,0,Glenn Maxwell,1,1,0,66,732,171,343,1,21,1
3,AusvsNZ,18-06-2021,10213,5,0.1,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Devon Conway,1,2,0,74,528,214,360,2,23,2
3,AusvsNZ,18-06-2021,10213,5,0.2,1,1 to 6,1,1 to 6,4,,0,0,0,1,0,Devon Conway,1,2,0,120,753,231,331,2,20,2
3,AusvsNZ,18-06-2021,10213,5,0.3,1,1 to 6,1,1 to 6,1,,1,0,0,0,0,Devon Conway,1,2,0,96,500,210,368,2,9,2
3,AusvsNZ,18-06-2021,10213,5,0.6,1,1 to 6,1,1 to 6,4,,1,0,0,1,0,Devon Conway,1,2,0,171,875,254,324,2,21,2
3,AusvsNZ,18-06-2021,10213,5,1.1,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Devon Conway,1,1,0,131,875,312,302,2,22,2
3,AusvsNZ,18-06-2021,10213,5,1.2,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Devon Conway,1,1,0,120,841,284,307,2,1,2
3,AusvsNZ,18-06-2021,10213,5,1.3,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Devon Conway,1,1,0,147,828,318,317,2,0,2
3,AusvsNZ,18-06-2021,10213,5,1.4,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Devon Conway,1,1,0,113,800,259,309,2,0,2
3,AusvsNZ,18-06-2021,10213,5,1.5,1,1 to 6,1,1 to 6,4,,0,0,0,1,0,Devon Conway,1,1,0,152,916,323,287,2,0,2
3,AusvsNZ,18-06-2021,10213,5,1.6,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Devon Conway,1,1,0,139,739,305,334,2,0,2
3,AusvsNZ,18-06-2021,10213,5,2.3,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Devon Conway,2,3,0,109,603,265,341,2,0,2
3,AusvsNZ,18-06-2021,10213,5,2.4,1,1 to 6,1,1 to 6,1,,1,0,0,0,0,Devon Conway,2,3,0,147,589,307,353,2,0,2
3,AusvsNZ,18-06-2021,10213,5,2.6,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Devon Conway,2,3,0,168,555,322,360,2,23,2
3,AusvsNZ,18-06-2021,10213,5,3.1,1,1 to 6,1,1 to 6,4,,0,0,0,1,0,Devon Conway,1,1,0,104,821,265,309,2,21,2
3,AusvsNZ,18-06-2021,10213,5,3.2,1,1 to 6,1,1 to 6,1,,1,0,0,0,0,Devon Conway,1,1,0,169,589,304,381,2,5,2
3,AusvsNZ,18-06-2021,10213,5,4.1,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Devon Conway,1,1,0,112,882,272,308,2,7,2
3,AusvsNZ,18-06-2021,10213,5,4.2,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Devon Conway,1,1,0,137,766,299,337,2,6,2
3,AusvsNZ,18-06-2021,10213,5,4.3,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Devon Conway,1,1,0,149,774,309,331,2,14,2
3,AusvsNZ,18-06-2021,10213,5,4.4,1,1 to 6,1,1 to 6,1,,1,0,0,0,0,Devon Conway,1,1,0,125,896,320,301,2,5,2
3,AusvsNZ,18-06-2021,10213,5,4.6,1,1 to 6,1,1 to 6,0,1,0,0,0,0,0,Devon Conway,1,1,0,109,841,275,319,2,21,2
3,AusvsNZ,18-06-2021,10213,5,6.1,2,7 to 15,2,7 to 10,1,,1,0,0,0,0,Devon Conway,2,3,0,172,405,294,388,2,7,2
3,AusvsNZ,18-06-2021,10213,5,6.3,2,7 to 15,2,7 to 10,0,1,0,0,0,0,0,Devon Conway,2,3,0,193,554,304,362,2,15,2
3,AusvsNZ,18-06-2021,10213,5,6.4,2,7 to 15,2,7 to 10,1,,1,0,0,0,0,Devon Conway,2,3,0,152,505,259,365,2,7,2
3,AusvsNZ,18-06-2021,10213,5,6.6,2,7 to 15,2,7 to 10,6,,1,0,0,0,1,Devon Conway,2,3,0,177,521,303,377,2,19,2
3,AusvsNZ,18-06-2021,10213,5,7.1,2,7 to 15,2,7 to 10,1,,1,0,0,0,0,Devon Conway,2,5,0,169,486,293,384,2,5,2
3,AusvsNZ,18-06-2021,10213,5,7.3,2,7 to 15,2,7 to 10,0,1,0,0,0,0,0,Devon Conway,2,5,0,155,540,281,368,2,23,2
3,AusvsNZ,18-06-2021,10213,5,7.4,2,7 to 15,2,7 to 10,0,1,0,0,0,0,0,Devon Conway,2,5,0,115,616,261,343,2,13,2
3,AusvsNZ,18-06-2021,10213,5,7.5,2,7 to 15,2,7 to 10,1,,1,0,0,0,0,Devon Conway,2,5,0,118,616,268,336,2,22,2
3,AusvsNZ,18-06-2021,10213,5,8.1,2,7 to 15,2,7 to 10,1,,1,0,0,0,0,Devon Conway,1,1,0,109,582,264,374,2,24,2
3,AusvsNZ,18-06-2021,10213,5,8.3,2,7 to 15,2,7 to 10,1,,1,0,0,0,0,Devon Conway,1,1,0,125,875,281,307,2,12,2
3,AusvsNZ,18-06-2021,10213,5,9.1,2,7 to 15,2,7 to 10,1,,1,0,0,0,0,Devon Conway,2,5,0,139,684,272,335,2,15,2
3,AusvsNZ,18-06-2021,10213,5,9.3,2,7 to 15,2,7 to 10,1,,1,0,0,0,0,Devon Conway,2,5,0,153,623,297,342,2,3,2
3,AusvsNZ,18-06-2021,10213,5,9.5,2,7 to 15,2,7 to 10,1,,1,0,0,0,0,Devon Conway,2,5,0,153,596,288,358,2,3,2
3,AusvsNZ,18-06-2021,10213,5,10.2,2,7 to 15,3,11 to 16,1,,1,0,0,0,0,Devon Conway,1,2,0,131,528,292,382,2,18,2
3,AusvsNZ,18-06-2021,10213,5,11.1,2,7 to 15,3,11 to 16,0,1,0,0,0,0,0,Devon Conway,2,5,1,171,534,300,368,2,8,2
